Nsample	fc	zr	MNAR	model	pAUROC
30	5	0.8	0.8	SDA	0.990057007801637
30	10	0.8	0.8	ModT	0.997830921292427
30	1.2	0.8	0.9	ZILN_DM	0.551217615012234
30	1.5	0.8	0.9	ZILN_DM	0.732515527649178
30	1.8	0.8	0.9	ZILN_DM	0.860055083320614
30	2	0.8	0.9	ZILN_DM	0.907788620207366
30	3	0.8	0.9	ZILN_DM	0.981807904596066
30	5	0.8	0.9	ZIG_DM	0.995744904338236
30	10	0.8	0.9	ZIG_DM	0.997945586235877
30	1.2	0.8	1	ZILN_DM	0.598881138911618
30	1.5	0.8	1	ZIG_DM	0.836725914691008
30	1.8	0.8	1	ZIG_DM	0.92811143298746
30	2	0.8	1	ModT-SampMin	0.956642301797397
30	3	0.8	1	ModT-SampMin	0.993476574073759
30	5	0.8	1	twoWilcox	0.998310299031469
30	10	0.8	1	twoWilcox	0.999170169688796
30	1.2	0.9	0	T-test	0.51063916048811
30	1.5	0.9	0	ModT	0.555843196213967
30	1.8	0.9	0	ModT	0.629216541276994
30	2	0.9	0	ModT	0.678847931931021
30	3	0.9	0	ModT	0.840344539801909
30	5	0.9	0	ModT	0.941609041246406
30	10	0.9	0	ModT	0.984203676621649
30	1.2	0.9	0.1	T-test	0.510881424390257
30	1.5	0.9	0.1	ModT	0.55750632949787
30	1.8	0.9	0.1	ModT	0.632486795958127
30	2	0.9	0.1	ModT	0.682703864999264
30	3	0.9	0.1	ModT	0.844552182224171
30	5	0.9	0.1	ModT	0.943963685170644
30	10	0.9	0.1	ModT	0.984918251186541
30	1.2	0.9	0.2	T-test	0.511086670653553
30	1.5	0.9	0.2	ModT	0.558637190107629
30	1.8	0.9	0.2	ModT	0.635761941111541
30	2	0.9	0.2	ModT	0.686085467241412
30	3	0.9	0.2	ModT	0.849516490476493
30	5	0.9	0.2	ModT	0.946514924796112
30	10	0.9	0.2	ModT	0.985932856434238
30	1.2	0.9	0.3	T-test	0.511385428166181
30	1.5	0.9	0.3	ModT	0.560137705084132
30	1.8	0.9	0.3	ModT	0.639215147227756
30	2	0.9	0.3	ModT	0.691293722241619
30	3	0.9	0.3	ModT	0.854119176126617
30	5	0.9	0.3	ModT	0.94908345882823
30	10	0.9	0.3	ModT	0.986772159802524
30	1.2	0.9	0.4	T-test	0.511702747323114
30	1.5	0.9	0.4	ModT	0.562082711299485
30	1.8	0.9	0.4	ModT	0.643777125108854
30	2	0.9	0.4	ModT	0.696917251875235
30	3	0.9	0.4	ModT	0.860425721618409
30	5	0.9	0.4	ModT	0.952174450298086
30	10	0.9	0.4	ModT	0.987628519042117
30	1.2	0.9	0.5	T-test	0.512023495032664
30	1.5	0.9	0.5	ModT	0.564629806610394
30	1.8	0.9	0.5	ModT	0.648639619440447
30	2	0.9	0.5	ModT	0.702875104514513
30	3	0.9	0.5	ModT	0.866578451860511
30	5	0.9	0.5	ModT	0.955526434102404
30	10	0.9	0.5	ModT	0.98882245193297
30	1.2	0.9	0.6	T-test	0.512452255604364
30	1.5	0.9	0.6	ModT	0.567310559338111
30	1.8	0.9	0.6	ModT	0.65458548323312
30	2	0.9	0.6	ModT	0.709862660325752
30	3	0.9	0.6	ModT	0.873899586616906
30	5	0.9	0.6	ModT	0.958833062825898
30	10	0.9	0.6	ModT	0.989763667950538
30	1.2	0.9	0.7	T-test	0.512823215891658
30	1.5	0.9	0.7	ModT	0.571320842375385
30	1.8	0.9	0.7	ModT	0.661491218467661
30	2	0.9	0.7	ModT	0.717863588630025
30	3	0.9	0.7	ModT	0.880534031209064
30	5	0.9	0.7	ModT	0.962055557883732
30	10	0.9	0.7	ModT	0.990822864549955
30	1.2	0.9	0.8	MSstatsPTM	0.513217473245753
30	1.5	0.9	0.8	ModT	0.5755346780608
30	1.8	0.9	0.8	ModT	0.668364969987927
30	2	0.9	0.8	ModT	0.724743413386114
30	3	0.9	0.8	ModT	0.885691921890479
30	5	0.9	0.8	ModT	0.965015368952624
30	10	0.9	0.8	ModT	0.991819988103611
30	1.2	0.9	0.9	ModT-SampMin	0.513564774622816
30	1.5	0.9	0.9	ZILN_DM	0.624180768814856
30	1.8	0.9	0.9	ZILN_DM	0.719700998210198
30	2	0.9	0.9	ZILN_DM	0.766095411920055
30	3	0.9	0.9	ModT	0.884787949628966
30	5	0.9	0.9	ModT	0.964699836317727
30	10	0.9	0.9	ModT	0.992213095944657
30	1.2	0.9	1	ZILN_DM	0.567300144612495
30	1.5	0.9	1	ZILN_DM	0.767119608591468
30	1.8	0.9	1	ZIG_DM	0.881734135015422
30	2	0.9	1	ZIG_DM	0.92013697378135
30	3	0.9	1	ZIG_DM	0.9733358621852
30	5	0.9	1	ZIG_DM	0.988158481175827
30	10	0.9	1	ZIG_DM	0.991905985889454
50	1.2	0.3	0	ModT-bPCA	0.74087836337094
50	1.5	0.3	0	ModT	0.953612166153846
50	1.8	0.3	0	ModT	0.988718598564103
50	2	0.3	0	ModT	0.994559291897436
50	3	0.3	0	ModT	0.999479826461538
50	5	0.3	0	ModT	0.999940018461538
50	10	0.3	0	MSstatsPTM	0.99999490051282
50	1.2	0.3	0.1	ModT-bPCA	0.73626900974359
50	1.5	0.3	0.1	ModT	0.952411214017094
50	1.8	0.3	0.1	ModT	0.988317488
50	2	0.3	0.1	ModT	0.994344724512821
50	3	0.3	0.1	ModT	0.999454144
50	5	0.3	0.1	ModT	0.999936713846154
50	10	0.3	0.1	ModT	0.99999455425641
50	1.2	0.3	0.2	ModT-bPCA	0.731528814564103
50	1.5	0.3	0.2	ModT	0.95098764382906
50	1.8	0.3	0.2	ModT	0.987681104820513
50	2	0.3	0.2	ModT	0.99400328
50	3	0.3	0.2	ModT	0.999412157538462
50	5	0.3	0.2	ModT	0.999934121928205
50	10	0.3	0.2	MSstatsPTM	0.99999426051282
50	1.2	0.3	0.3	ModT-bPCA	0.725379505264957
50	1.5	0.3	0.3	ModT	0.949096625435897
50	1.8	0.3	0.3	ModT	0.986999454153846
50	2	0.3	0.3	ModT	0.993592242871795
50	3	0.3	0.3	ModT	0.999362003282051
50	5	0.3	0.3	ModT	0.999924796307692
50	10	0.3	0.3	ModT	0.999991568
50	1.2	0.3	0.4	ModT-bPCA	0.717113437333333
50	1.5	0.3	0.4	ModT	0.946460207931624
50	1.8	0.3	0.4	ModT	0.985919337162393
50	2	0.3	0.4	ModT	0.993056188102564
50	3	0.3	0.4	ModT	0.999291497025641
50	5	0.3	0.4	ModT	0.999920111589744
50	10	0.3	0.4	ModT	0.999989606564103
50	1.2	0.3	0.5	ModT	0.708457762735043
50	1.5	0.3	0.5	ModT	0.943076897230769
50	1.8	0.3	0.5	ModT	0.984659956717949
50	2	0.3	0.5	ModT	0.992350872205128
50	3	0.3	0.5	ModT	0.999189107282051
50	5	0.3	0.5	ModT	0.999904815589744
50	10	0.3	0.5	ModT	0.999989747282051
50	1.2	0.3	0.6	MSstatsPTM	0.703267436923077
50	1.5	0.3	0.6	ZILN_2p	0.938997883213675
50	1.8	0.3	0.6	ZILN_2p	0.983773206974359
50	2	0.3	0.6	ZILN_2p	0.991937133948718
50	3	0.3	0.6	ZILN_2p	0.999188018461538
50	5	0.3	0.6	ZILN_2p	0.999905907692308
50	10	0.3	0.6	ZILN_2p	0.99998938051282
50	1.2	0.3	0.7	ZILN_2p	0.698945146529915
50	1.5	0.3	0.7	ZILN_2p	0.941949918290598
50	1.8	0.3	0.7	ZILN_DM	0.985026848820513
50	2	0.3	0.7	ZILN_2p	0.992551428512821
50	3	0.3	0.7	ZILN_2p	0.999243351794872
50	5	0.3	0.7	ZILN_2p	0.999912793846154
50	10	0.3	0.7	ZILN_2p	0.999992468923077
50	1.2	0.3	0.8	Wilcoxon-SampMin	0.716131650843127
50	1.5	0.3	0.8	Wilcoxon-SampMin	0.948154816945706
50	1.8	0.3	0.8	Wilcoxon-SampMin	0.986655346314332
50	2	0.3	0.8	Wilcoxon-SampMin	0.993352874662948
50	3	0.3	0.8	ZILN_2p	0.999337027692308
50	5	0.3	0.8	ZILN_2p	0.999929077333333
50	10	0.3	0.8	ModT-SampMin	0.999994827486031
50	1.2	0.3	0.9	Wilcoxon-SampMin	0.73848377666039
50	1.5	0.3	0.9	Wilcoxon-SampMin	0.957465153148745
50	1.8	0.3	0.9	Wilcoxon-SampMin	0.98910230089599
50	2	0.3	0.9	Wilcoxon-SampMin	0.994664552324235
50	3	0.3	0.9	ModT-SampMin	0.99949406446834
50	5	0.3	0.9	ModT-SampMin	0.999957077432455
50	10	0.3	0.9	ModT-SampMin	0.999995743704873
50	1.2	0.3	1	Wilcoxon-SampMin	0.761220503349971
50	1.5	0.3	1	ModT-SampMin	0.967439814443529
50	1.8	0.3	1	ModT-SampMin	0.992974829458354
50	2	0.3	1	ModT-SampMin	0.996639837835152
50	3	0.3	1	ModT-SampMin	0.99968717464692
50	5	0.3	1	ModT-SampMin	0.999964605354944
50	10	0.3	1	ModT-SampMin	0.999996111653348
50	1.2	0.4	0	ModT-bPCA	0.709678850871795
50	1.5	0.4	0	ModT	0.93977047234188
50	1.8	0.4	0	ModT	0.984072133538462
50	2	0.4	0	ModT	0.992183627076923
50	3	0.4	0	ModT	0.999196333333333
50	5	0.4	0	ModT	0.999907842871795
50	10	0.4	0	ModT	0.999989087179487
50	1.2	0.4	0.1	ModT-bPCA	0.708155226871795
50	1.5	0.4	0.1	ModT	0.939024883282051
50	1.8	0.4	0.1	ModT	0.983732608547009
50	2	0.4	0.1	ModT	0.991960105435897
50	3	0.4	0.1	ModT	0.999159122051282
50	5	0.4	0.1	ModT	0.999902487384615
50	10	0.4	0.1	ModT	0.999990449230769
50	1.2	0.4	0.2	ModT-bPCA	0.703760333565812
50	1.5	0.4	0.2	ModT	0.937956422564103
50	1.8	0.4	0.2	ModT	0.983344126290598
50	2	0.4	0.2	ModT	0.991684815179487
50	3	0.4	0.2	ModT	0.999137505230769
50	5	0.4	0.2	ModT	0.999900333948718
50	10	0.4	0.2	ModT	0.999987308307692
50	1.2	0.4	0.3	ModT-bPCA	0.698184281025641
50	1.5	0.4	0.3	ModT	0.936452872547009
50	1.8	0.4	0.3	ModT	0.982699732307692
50	2	0.4	0.3	ModT	0.991339115897436
50	3	0.4	0.3	ModT	0.999086230974359
50	5	0.4	0.3	ModT	0.999894352
50	10	0.4	0.3	MSstatsPTM	0.999990287179487
50	1.2	0.4	0.4	ModT-bPCA	0.692019093839316
50	1.5	0.4	0.4	ModT	0.934006497490598
50	1.8	0.4	0.4	ModT	0.981706810461539
50	2	0.4	0.4	ModT	0.990782271794872
50	3	0.4	0.4	ModT	0.999011596717949
50	5	0.4	0.4	ModT	0.999884000820513
50	10	0.4	0.4	ModT	0.999985198358974
50	1.2	0.4	0.5	ModT	0.684419278201709
50	1.5	0.4	0.5	ModT	0.930485376752137
50	1.8	0.4	0.5	ModT	0.980302827008547
50	2	0.4	0.5	ModT	0.989980954598291
50	3	0.4	0.5	ModT	0.998910882871795
50	5	0.4	0.5	ModT	0.999869280410256
50	10	0.4	0.5	ModT	0.999986655589744
50	1.2	0.4	0.6	MSstatsPTM	0.678947207863248
50	1.5	0.4	0.6	ModT	0.925508771487179
50	1.8	0.4	0.6	ZILN_2p	0.978784777641026
50	2	0.4	0.6	ZILN_2p	0.989237821538462
50	3	0.4	0.6	ZILN_2p	0.998829102905983
50	5	0.4	0.6	ZILN_2p	0.999864153846154
50	10	0.4	0.6	ZILN_2p	0.999983880205128
50	1.2	0.4	0.7	ZILN_2p	0.676056453885226
50	1.5	0.4	0.7	ZILN_2p	0.92947663548718
50	1.8	0.4	0.7	ZILN_2p	0.980505211692308
50	2	0.4	0.7	ZILN_DM	0.990437099076923
50	3	0.4	0.7	ZILN_2p	0.998976113641026
50	5	0.4	0.7	ZILN_2p	0.999873213948718
50	10	0.4	0.7	ZILN_2p	0.999986238358974
50	1.2	0.4	0.8	Wilcoxon-SampMin	0.68570454678785
50	1.5	0.4	0.8	ZILN_DM	0.935722335798647
50	1.8	0.4	0.8	ZILN_DM	0.985071878096399
50	2	0.4	0.8	ZIG_DM	0.992659888094378
50	3	0.4	0.8	ZILN_2p	0.999118685324593
50	5	0.4	0.8	ZILN_2p	0.999896874706798
50	10	0.4	0.8	ZILN_2p	0.999989182686506
50	1.2	0.4	0.9	Wilcoxon-SampMin	0.716075461221812
50	1.5	0.4	0.9	ZIG_DM	0.94997143643115
50	1.8	0.4	0.9	ZIG_2p	0.985318613780969
50	2	0.4	0.9	ZIG_2p	0.993004390328764
50	3	0.4	0.9	twoWilcox	0.999259788198241
50	5	0.4	0.9	ModT-SampMin	0.999943317136384
50	10	0.4	0.9	ModT-SampMin	0.999994751399738
50	1.2	0.4	1	Wilcoxon-SampMin	0.74596600050911
50	1.5	0.4	1	ModT-SampMin	0.962944031169379
50	1.8	0.4	1	ModT-SampMin	0.992011538781759
50	2	0.4	1	ModT-SampMin	0.996289237799441
50	3	0.4	1	ModT-SampMin	0.999658603280035
50	5	0.4	1	ModT-SampMin	0.99996313437206
50	10	0.4	1	ModT-SampMin	0.999996204981164
50	1.2	0.5	0	ModT-bPCA	0.673215484102564
50	1.5	0.5	0	ModT	0.919765049641026
50	1.8	0.5	0	ModT	0.976708159931624
50	2	0.5	0	ModT	0.987988919794872
50	3	0.5	0	ModT	0.998657755076923
50	5	0.5	0	ModT	0.999833796102564
50	10	0.5	0	ModT	0.999980742564103
50	1.2	0.5	0.1	ModT-bPCA	0.672918123350427
50	1.5	0.5	0.1	ModT	0.919962418188034
50	1.8	0.5	0.1	ModT	0.976763526153846
50	2	0.5	0.1	ModT	0.988034592615385
50	3	0.5	0.1	ModT	0.998650176
50	5	0.5	0.1	ModT	0.999835944205128
50	10	0.5	0.1	ModT	0.999980369230769
50	1.2	0.5	0.2	ModT-bPCA	0.669924355350427
50	1.5	0.5	0.2	ModT	0.919632206153846
50	1.8	0.5	0.2	ModT	0.976516279726496
50	2	0.5	0.2	ModT	0.987879378871795
50	3	0.5	0.2	ModT	0.998627639794872
50	5	0.5	0.2	ModT	0.999828943179487
50	10	0.5	0.2	ModT	0.999980073846154
50	1.2	0.5	0.3	ModT-bPCA	0.667820040205128
50	1.5	0.5	0.3	ModT	0.918867865982906
50	1.8	0.5	0.3	ModT	0.976016709128205
50	2	0.5	0.3	ModT	0.987650766358974
50	3	0.5	0.3	ModT	0.998593910974359
50	5	0.5	0.3	ModT	0.999829764102564
50	10	0.5	0.3	ModT	0.999980707282051
50	1.2	0.5	0.4	ModT-bPCA	0.662026882598291
50	1.5	0.5	0.4	ModT	0.916877760205128
50	1.8	0.5	0.4	ModT	0.97522045025641
50	2	0.5	0.4	ModT	0.98720686174359
50	3	0.5	0.4	ModT	0.998523602051282
50	5	0.5	0.4	ModT	0.999812900923077
50	10	0.5	0.4	ModT	0.99998021374359
50	1.2	0.5	0.5	MSstatsPTM	0.660083683760684
50	1.5	0.5	0.5	ModT	0.913871231794872
50	1.8	0.5	0.5	ModT	0.973920002666667
50	2	0.5	0.5	ModT	0.986423049641026
50	3	0.5	0.5	ModT	0.998411500307692
50	5	0.5	0.5	ModT	0.999803403076923
50	10	0.5	0.5	MSstatsPTM	0.999979620512821
50	1.2	0.5	0.6	MSstatsPTM	0.654930408034188
50	1.5	0.5	0.6	ModT	0.908755589675214
50	1.8	0.5	0.6	ZILN_2p	0.971763278358974
50	2	0.5	0.6	ZILN_2p	0.985233799384615
50	3	0.5	0.6	ZILN_2p	0.998269488820513
50	5	0.5	0.6	ZILN_2p	0.99978077374359
50	10	0.5	0.6	ModT	0.999975166358974
50	1.2	0.5	0.7	ZILN_2p	0.651582542235897
50	1.5	0.5	0.7	ZILN_2p	0.912802510769231
50	1.8	0.5	0.7	ZILN_2p	0.974328559589744
50	2	0.5	0.7	ZILN_2p	0.986798402955217
50	3	0.5	0.7	ZILN_2p	0.998496201164746
50	5	0.5	0.7	ZILN_2p	0.999807236512821
50	10	0.5	0.7	ZILN_2p	0.999977229538462
50	1.2	0.5	0.8	ZILN_2p	0.65957532294221
50	1.5	0.5	0.8	ZILN_2p	0.920302842374645
50	1.8	0.5	0.8	ZILN_DM	0.979794587337608
50	2	0.5	0.8	ZILN_DM	0.990482270142726
50	3	0.5	0.8	ZIG_DM	0.998872783334779
50	5	0.5	0.8	ZILN_2p	0.99984906739126
50	10	0.5	0.8	twoWilcox	0.999982622340421
50	1.2	0.5	0.9	Wilcoxon-SampMin	0.687545021549185
50	1.5	0.5	0.9	ZILN_DM	0.94116269107753
50	1.8	0.5	0.9	ZIG_DM	0.98582824321146
50	2	0.5	0.9	ZIG_DM	0.992706441314382
50	3	0.5	0.9	twoWilcox	0.999121706365653
50	5	0.5	0.9	twoWilcox	0.99990243821652
50	10	0.5	0.9	ModT-SampMin	0.999991532345166
50	1.2	0.5	1	Wilcoxon-SampMin	0.723249146541661
50	1.5	0.5	1	ModT-SampMin	0.955357286158008
50	1.8	0.5	1	ModT-SampMin	0.990687429073351
50	2	0.5	1	ModT-SampMin	0.995854292432771
50	3	0.5	1	ModT-SampMin	0.999659420111025
50	5	0.5	1	ModT-SampMin	0.999962829208178
50	10	0.5	1	ModT-SampMin	0.999995979517753
50	1.2	0.6	0	ModT-bPCA	0.632187470735043
50	1.5	0.6	0	ModT	0.889588933880342
50	1.8	0.6	0	ModT	0.963766093264957
50	2	0.6	0	ModT	0.980407699076923
50	3	0.6	0	ModT	0.997492128820513
50	5	0.6	0	ModT	0.999669449435897
50	10	0.6	0	ModT	0.999958074666667
50	1.2	0.6	0.1	MSstatsPTM	0.632080307760684
50	1.5	0.6	0.1	ModT	0.890928231042735
50	1.8	0.6	0.1	ModT	0.964358865230769
50	2	0.6	0.1	ModT	0.980723888410256
50	3	0.6	0.1	ModT	0.997576488615385
50	5	0.6	0.1	ModT	0.999683090871795
50	10	0.6	0.1	ModT	0.999957492512821
50	1.2	0.6	0.2	MSstatsPTM	0.633609785401709
50	1.5	0.6	0.2	ModT	0.891868379418803
50	1.8	0.6	0.2	ModT	0.964655904615385
50	2	0.6	0.2	ModT	0.981065310495727
50	3	0.6	0.2	ModT	0.997600363897436
50	5	0.6	0.2	ModT	0.999679117948718
50	10	0.6	0.2	ModT	0.999962274871795
50	1.2	0.6	0.3	MSstatsPTM	0.632121327863248
50	1.5	0.6	0.3	ModT	0.891906071384615
50	1.8	0.6	0.3	ModT	0.964766935384615
50	2	0.6	0.3	ModT	0.981227576
50	3	0.6	0.3	ModT	0.997583061333333
50	5	0.6	0.3	ModT	0.999701919589744
50	10	0.6	0.3	ModT	0.999962722871795
50	1.2	0.6	0.4	MSstatsPTM	0.632705162051282
50	1.5	0.6	0.4	ModT	0.891591068717949
50	1.8	0.6	0.4	ModT	0.964733250051282
50	2	0.6	0.4	ModT	0.980853978666667
50	3	0.6	0.4	ModT	0.997527833846154
50	5	0.6	0.4	ModT	0.999675650871795
50	10	0.6	0.4	ModT	0.999963036717949
50	1.2	0.6	0.5	MSstatsPTM	0.631657426324786
50	1.5	0.6	0.5	ModT	0.889678571897436
50	1.8	0.6	0.5	ModT	0.963744342273077
50	2	0.6	0.5	ModT	0.980274716649573
50	3	0.6	0.5	ModT	0.997479392820513
50	5	0.6	0.5	ModT	0.999664491076923
50	10	0.6	0.5	ModT	0.999958705641026
50	1.2	0.6	0.6	MSstatsPTM	0.629429621709402
50	1.5	0.6	0.6	ModT	0.885545300264272
50	1.8	0.6	0.6	ModT	0.961655356307692
50	2	0.6	0.6	ModT	0.97892899645328
50	3	0.6	0.6	ModT	0.997264956307692
50	5	0.6	0.6	ModT	0.999639192930771
50	10	0.6	0.6	ModT	0.999959724307692
50	1.2	0.6	0.7	ZILN_2p	0.624583425218144
50	1.5	0.6	0.7	ZILN_2p	0.888537942161219
50	1.8	0.6	0.7	ZILN_2p	0.964379856461877
50	2	0.6	0.7	ZILN_2p	0.981009595514631
50	3	0.6	0.7	ZILN_2p	0.997646672080017
50	5	0.6	0.7	ZILN_2p	0.999685558110843
50	10	0.6	0.7	ZILN_2p	0.999960552869877
50	1.2	0.6	0.8	ZILN_2p	0.63205033666003
50	1.5	0.6	0.8	ZILN_2p	0.89806304491512
50	1.8	0.6	0.8	ZILN_2p	0.969073474366673
50	2	0.6	0.8	ZILN_DM	0.984929804067014
50	3	0.6	0.8	ZIG_DM	0.998431810572653
50	5	0.6	0.8	twoWilcox	0.999781490072459
50	10	0.6	0.8	twoWilcox	0.99997338193861
50	1.2	0.6	0.9	ZILN_DM	0.654038963843464
50	1.5	0.6	0.9	ZILN_DM	0.921527718626923
50	1.8	0.6	0.9	ZILN_DM	0.980715457198459
50	2	0.6	0.9	ZILN_DM	0.991102427048984
50	3	0.6	0.9	ZIG_DM	0.998919225069701
50	5	0.6	0.9	twoWilcox	0.999880601511027
50	10	0.6	0.9	twoWilcox	0.999986482225305
50	1.2	0.6	1	ZIG_DM	0.708940430631991
50	1.5	0.6	1	ModT-SampMin	0.942934560409736
50	1.8	0.6	1	ModT-SampMin	0.987959123182971
50	2	0.6	1	ModT-SampMin	0.994804207917718
50	3	0.6	1	ModT-SampMin	0.999600769595769
50	5	0.6	1	ModT-SampMin	0.999959518868038
50	10	0.6	1	ModT-SampMin	0.999996317949552
50	1.2	0.7	0	MSstatsPTM	0.596318736488401
50	1.5	0.7	0	ModT	0.841120287794872
50	1.8	0.7	0	ModT	0.938867084307692
50	2	0.7	0	ModT	0.964651799111111
50	3	0.7	0	ModT	0.994586249025641
50	5	0.7	0	ModT	0.999194897230769
50	10	0.7	0	ModT	0.999888115692308
50	1.2	0.7	0.1	MSstatsPTM	0.597248035452991
50	1.5	0.7	0.1	ModT	0.843564513777778
50	1.8	0.7	0.1	ModT	0.940745460786325
50	2	0.7	0.1	ModT	0.965797192
50	3	0.7	0.1	ModT	0.994900921435897
50	5	0.7	0.1	ModT	0.999224378666667
50	10	0.7	0.1	ModT	0.999898107076923
50	1.2	0.7	0.2	MSstatsPTM	0.598167120991453
50	1.5	0.7	0.2	ModT	0.846111672068376
50	1.8	0.7	0.2	ModT	0.942100167316239
50	2	0.7	0.2	ModT	0.966838206538032
50	3	0.7	0.2	ModT	0.99511584348718
50	5	0.7	0.2	ModT	0.999286553025641
50	10	0.7	0.2	ModT	0.999901794793502
50	1.2	0.7	0.3	MSstatsPTM	0.599664470133377
50	1.5	0.7	0.3	ModT	0.848203530769231
50	1.8	0.7	0.3	ModT	0.943548599196154
50	2	0.7	0.3	ModT	0.967701808410256
50	3	0.7	0.3	ModT	0.995237670974359
50	5	0.7	0.3	ModT	0.99930720574359
50	10	0.7	0.3	ModT	0.999907474427562
50	1.2	0.7	0.4	MSstatsPTM	0.600137223498575
50	1.5	0.7	0.4	ModT	0.849892242653451
50	1.8	0.7	0.4	ModT	0.944320634700506
50	2	0.7	0.4	ModT	0.968224959052227
50	3	0.7	0.4	ModT	0.995323081744062
50	5	0.7	0.4	ModT	0.999314785486
50	10	0.7	0.4	ModT	0.999912257967409
50	1.2	0.7	0.5	MSstatsPTM	0.600516745817998
50	1.5	0.7	0.5	ModT	0.849884145735718
50	1.8	0.7	0.5	ModT	0.944255742404645
50	2	0.7	0.5	ModT	0.968185964196901
50	3	0.7	0.5	ModT	0.995297024599751
50	5	0.7	0.5	ModT	0.999324516918481
50	10	0.7	0.5	ModT	0.999907333820897
50	1.2	0.7	0.6	MSstatsPTM	0.599038017203906
50	1.5	0.7	0.6	ModT	0.848040402279075
50	1.8	0.7	0.6	ModT	0.943356088846957
50	2	0.7	0.6	ModT	0.967401262075757
50	3	0.7	0.6	ModT	0.995053597961794
50	5	0.7	0.6	ModT	0.999265021774791
50	10	0.7	0.6	ModT	0.999904324712153
50	1.2	0.7	0.7	MSstatsPTM	0.595397709729532
50	1.5	0.7	0.7	ZILN_2p	0.848308723704323
50	1.8	0.7	0.7	ZILN_2p	0.945075495081442
50	2	0.7	0.7	ZILN_2p	0.969199878682105
50	3	0.7	0.7	twoWilcox	0.995609768538898
50	5	0.7	0.7	twoWilcox	0.999407300794683
50	10	0.7	0.7	twoWilcox	0.999926635156904
50	1.2	0.7	0.8	ZILN_2p	0.59969608962796
50	1.5	0.7	0.8	ZILN_2p	0.858526283588301
50	1.8	0.7	0.8	ZILN_2p	0.951420050708488
50	2	0.7	0.8	ZILN_2p	0.973355757317698
50	3	0.7	0.8	twoWilcox	0.997036716649853
50	5	0.7	0.8	twoWilcox	0.999650889558279
50	10	0.7	0.8	twoWilcox	0.99995807624458
50	1.2	0.7	0.9	ZILN_DM	0.620958203049772
50	1.5	0.7	0.9	ZILN_DM	0.883364450457998
50	1.8	0.7	0.9	ZILN_DM	0.965498455113346
50	2	0.7	0.9	ZILN_DM	0.98321611216298
50	3	0.7	0.9	ZIG_DM	0.998663568245263
50	5	0.7	0.9	twoWilcox	0.999850528825792
50	10	0.7	0.9	twoWilcox	0.999983380719074
50	1.2	0.7	1	ZILN_DM	0.687266462279368
50	1.5	0.7	1	ZIG_DM	0.931205712798492
50	1.8	0.7	1	ModT-SampMin	0.981700371363038
50	2	0.7	1	ModT-SampMin	0.99227115612232
50	3	0.7	1	ModT-SampMin	0.999468551733486
50	5	0.7	1	ModT-SampMin	0.999943696517951
50	10	0.7	1	ModT-SampMin	0.999994699954221
50	1.2	0.8	0	MSstatsPTM	0.559297310214
50	1.5	0.8	0	ModT	0.758515225272764
50	1.8	0.8	0	ModT	0.883161027965225
50	2	0.8	0	ModT	0.924713046619894
50	3	0.8	0	ModT	0.984904017003171
50	5	0.8	0	ModT	0.997200767399684
50	10	0.8	0	ModT	0.99955387709717
50	1.2	0.8	0.1	MSstatsPTM	0.56034001184499
50	1.5	0.8	0.1	ModT	0.762296238900807
50	1.8	0.8	0.1	ModT	0.886589605490684
50	2	0.8	0.1	ModT	0.927559590655989
50	3	0.8	0.1	ModT	0.985852263084817
50	5	0.8	0.1	ModT	0.997436961143131
50	10	0.8	0.1	ModT	0.999604005748672
50	1.2	0.8	0.2	MSstatsPTM	0.560939442108311
50	1.5	0.8	0.2	ModT	0.765928227133851
50	1.8	0.8	0.2	ModT	0.890473354004321
50	2	0.8	0.2	ModT	0.93067132260581
50	3	0.8	0.2	ModT	0.986655508141865
50	5	0.8	0.2	ModT	0.997665435629372
50	10	0.8	0.2	ModT	0.999635269401188
50	1.2	0.8	0.3	MSstatsPTM	0.561032957305865
50	1.5	0.8	0.3	ModT	0.769651312875605
50	1.8	0.8	0.3	ModT	0.893808087319092
50	2	0.8	0.3	ModT	0.933454692498243
50	3	0.8	0.3	ModT	0.987389109460784
50	5	0.8	0.3	ModT	0.997803142106838
50	10	0.8	0.3	ModT	0.999664135908591
50	1.2	0.8	0.4	MSstatsPTM	0.561754256224245
50	1.5	0.8	0.4	ModT	0.772956709717125
50	1.8	0.8	0.4	ModT	0.897229426844982
50	2	0.8	0.4	ModT	0.935931270599247
50	3	0.8	0.4	ModT	0.988144756157678
50	5	0.8	0.4	ModT	0.997945427411523
50	10	0.8	0.4	ModT	0.999685092234168
50	1.2	0.8	0.5	MSstatsPTM	0.562950478860116
50	1.5	0.8	0.5	ModT	0.776319999434417
50	1.8	0.8	0.5	ModT	0.899479170126778
50	2	0.8	0.5	ModT	0.937839035562142
50	3	0.8	0.5	ModT	0.988628235428638
50	5	0.8	0.5	ModT	0.998051948594767
50	10	0.8	0.5	ModT	0.999711632785532
50	1.2	0.8	0.6	MSstatsPTM	0.56358326504407
50	1.5	0.8	0.6	ModT	0.777847601757247
50	1.8	0.8	0.6	ModT	0.900751382373501
50	2	0.8	0.6	ModT	0.9389564277788
50	3	0.8	0.6	ModT	0.9888011253883
50	5	0.8	0.6	ModT	0.998035991286771
50	10	0.8	0.6	ModT	0.999699308306218
50	1.2	0.8	0.7	MSstatsPTM	0.56239760807423
